Sentence#,Word,Tag;
,сельского,I-GPE;
,поселения,I-GPE;
,и,O;
,ООО,B-ORG;
,'СК,I-ORG;
,'ОМЕГА',I-ORG;
,заключили,O;
,контракт,B-LAW;
,на,O;
,выполнение,O;
,работ,O;
,по,O;
,разработке,O;
,документации,O;
,на,O;
,проект,B-PRODUCT;
,'Газоснабжение,I-PRODUCT;
,жилых,I-PRODUCT;
,домов,I-PRODUCT;
,по,O;
,ул.,B-GPE;
,Полевой,I-GPE;
,Соболева,I-GPE;
,Московской,I-GPE;
,Моховой,I-GPE;
,Приозерной,I-GPE;
,Федина,I-GPE;
,Черноморской,I-GPE;
,Севастопольской,I-GPE;
,Крымской,I-GPE;
,Олимпийской,I-GPE;
417,Стоит,O;
,заметить,O;
,что,O;
,что,O;
,информацию,O;
,о,O;
,контрактах,B-PRODUCT;
,заключенных,O;
,с,O;
,ООО,B-ORG;
,'Мостик',I-ORG;
,и,O;
,ООО,B-ORG;
,'ПСК,I-ORG;
,'Индустрия',I-ORG;
,не,O;
,удалось,O;
,обнаружить,O;
,ни,O;
,на,O;
,сайте,O;
,Госзакупок,B-ORG;
,ни,O;
,на,O;
,сайте,O;
,Госзатраты,B-ORG;
,однако,O;
,и,O;
,без,O;
,их,O;
,учета,O;
,уже,O;
,набегает,O;
,внушительная,O;
,сумма,B-MONEY;
,которую,O;
,власти,B-ORG;
,направят,O;
,на,O;
,дорожный,O;
,ремонт,O;
,в,O;
,этом,O;
,году.,B-DATE;
418,Правительство,B-ORG;
,ЯНАО,B-GPE;
,и,O;
,НК,B-ORG;
,'ЛУКОЙЛ',I-ORG;
,подписали,O;
,дополнительное,O;
,соглашение,B-LAW;
,о,O;
,сотрудничестве,O;
,в,O;
,2018,B-DATE;
,году,I-DATE;
,Соглашение,O;
,о,O;
,развитии,O;
,сотрудничества,O;
,по,O;
,широкому,O;
,кругу,O;
,направлений,O;
,в,O;
,сфере,O;
,нефтепереработки,O;
,подписали,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,и,O;
,председатель,B-PER;
,Сибирского,B-GPE;
,отделения,O;
,РАН,B-ORG;
,СО,I-ORG;
,РАН,I-ORG;
,Валентин,B-PER;
,Пармон,I-PER;
,Соглашение,O;
,о,O;
,развитии,O;
,сотрудничества,O;
,по,O;
,широкому,O;
,кругу,O;
,направлений,O;
,в,O;
,сфере,O;
,переработки,O;
,сырья,B-PRODUCT;
,и,O;
,производства,O;
,химических,B-PRODUCT;
,продуктов,I-PRODUCT;
,подписали,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,и,O;
,председатель,B-PER;
,Сибирского,B-GPE;
,отделения,O;
,РАН,B-ORG;
,СО,I-ORG;
,РАН,I-ORG;
,Валентин,B-PER;
,Пармон,I-PER;
,сообщает,O;
,отделение,O;
,Академии,B-ORG;
,наук,I-ORG;
,Председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,охарактеризовали,O;
,их,O;
,следующим,O;
,образом,O;
,'Сименс',B-ORG;
,поставит,O;
,оборудование,B-PRODUCT;
,на,O;
,электростанцию,B-FAC;
,Полярная,I-FAC;
,Компания,B-ORG;
,'Сименс',I-ORG;
,произведет,O;
,электротехническое,B-PRODUCT;
,оборудование,I-PRODUCT;
,для,O;
,строящейся,O;
,газотурбинной,B-FAC;
,электростанции,I-FAC;
,ГТЭС,I-FAC;
,Полярная,I-FAC;
,Ванкорского,B-GPE;
,нефтяного,O;
,месторождения,O;
,Красноярского,B-GPE;
,края,I-GPE;
,Мы,O;
,также,O;
,надеемся,O;
,что,O;
,это,O;
,партнерство,O;
,внесет,O;
,свой,O;
,вклад,O;
,в,O;
,развитие,O;
,экологической,O;
,культуры,O;
,в,O;
,нашей,O;
,стране,B-GPE;
,сказал,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,Документ,B-LAW;
,скрепили,O;
,подписями,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Владимирович,I-PER;
,Конов,I-PER;
,и,O;
,председатель,B-PER;
,СО,B-ORG;
,РАН,I-ORG;
,академик,B-PER;
,Валентин,I-PER;
,Николаевич,I-PER;
,Пармон,I-PER;
420,Председатель,B-PER;
,Государственной,B-ORG;
,думы,I-ORG;
,Вячеслав,B-PER;
,Володин,I-PER;
,провел,O;
,совещание,O;
,с,O;
,главами,B-PER;
,профильных,I-PER;
,комитетов,I-PER;
,которые,O;
,участвуют,O;
,в,O;
,подготовке,O;
,законопроектов,B-LAW;
,в,O;
,связи,O;
,с,O;
,распространением,O;
,коронавируса,B-EVENT;
,COVID-19,I-EVENT;
,в,O;
,России.,B-GPE;
421,В,O;
,рамках,O;
,Восточного,B-EVENT;
,экономического,I-EVENT;
,форума,I-EVENT;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,представил,O;
,президенту,B-PER;
,Российской,B-GPE;
,Федерации,I-GPE;
,Владимиру,B-PER;
,Путину,I-PER;
,проект,B-PRODUCT;
,Амурского,B-LOC;
,газохимического,B-FAC;
,комплекса,I-FAC;
,АГХК,I-FAC;
422,Накопленным,O;
,опытом,O;
,реализации,O;
,диджитал,B-PRODUCT;
,инициатив,I-PRODUCT;
,поделился,O;
,председатель,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрий,B-PER;
,Конов,I-PER;
,на,O;
,панельной,O;
,сессии,B-EVENT;
,'Time,I-EVENT;
,for,I-EVENT;
,Change.,I-EVENT;
,По,O;
,словам,O;
,председателя,B-PER;
,правления,I-PER;
,ПАО,B-ORG;
,'СИБУР,I-ORG;
,Холдинг',I-ORG;
,Дмитрия,B-PER;
,Конова,I-PER;
,с,O;
,момента,B-TIME;
,запуска,O;
,компанией,B-ORG;
,программы,B-PRODUCT;
,'Формула,I-PRODUCT;
,хороших,I-PRODUCT;
,дел',I-PRODUCT;
,более,O;
,50,O;
,социальных,O;
,проектов,O;
,было,O;
,реализовано,O;
,в,O;
,Томской,B-GPE;
,области,I-GPE;
,Отмечается,O;
,что,O;
,подписи,O;
,под,O;
,документом,B-LAW;
,поставили,O;
,президент,B-PER;
,Республики,B-GPE;
,Татарстан,I-GPE;
,Рустам,B-PER;
,Минниханов,I-PER;
,и,O;
,генеральный,B-PER;
,директор,I-PER;
,'Росгеологии',B-ORG;
,Сергей,B-PER;
,Горьков,I-PER;
423,В,O;
,Кайбицком,B-GPE;
,районе,I-GPE;
,РТ,I-GPE;
,заместитель,B-PER;
,министра,I-PER;
,сельского,O;
,хозяйства,O;
,и,O;
,продовольствия,O;
,РТ,B-ORG;
,Ильдус,B-PER;
,Габдрахманов,I-PER;
,директор,B-PER;
,ФГБУ,B-ORG;
,'Управление,I-ORG;
,'Татмелиоводхоз',I-ORG;
,Марс,B-PER;
,Хисматуллин,I-PER;
,и,O;
,генеральный,B-PER;
,директор,I-PER;
,ОАО,B-ORG;
,'Татмелиорация',I-ORG;
,Анвар,B-PER;
,Зала?ов,I-PER;
,и,O;
,возводящиеся,O;
,мелиоративные,B-PRODUCT;
,объекты,I-PRODUCT;
424,Как,O;
,отметил,O;
,директор,B-PER;
,подведомственного,O;
,Минсельхозу,B-ORG;
,России,B-GPE;
,ФГБУ,B-ORG;
,'Управление,I-ORG;
,'Татмелиоводхоз',I-ORG;
,Марс,B-PER;
,Хисматуллин,I-PER;
,наличие,O;
,искусственного,O;
,орошения,O;
,позволяет,O;
,продемонстрировать,O;
,преимущества,O;
,отдельных,O;
,элементов,O;
,технологий,O;
,возделывания,O;
,и,O;
,сортов,O;
,сельхозкультур,O;
,исключить,O;
,их,O;
,зависимость,O;
,от,O;
,естественной,O;
,влагообеспеченности,O;
,вегетационного,O;
,периода,B-DATE;
,и,O;
,иных,O;
,природно,O;
,климатических,O;
,условий.,O;
,Мелиоративной,O;
,отраслью,O;
,республики,B-GPE;
,участников,B-PER;
,выставки,B-EVENT;
,ознакомили,O;
,генеральный,B-PER;
,директор,I-PER;
,ОАО,B-ORG;
,'Трастовая,I-ORG;
,компания,I-ORG;
,'Татмелиорация',I-ORG;
,Рустем,B-PER;
,Сунгатуллин,I-PER;
,и,O;
,директор,B-PER;
,ФГБУ,B-ORG;
,'Управление,I-ORG;
,'Татмелиоводхоз',I-ORG;
,Марс,B-PER;
,Хисматуллин,I-PER;
,Главный,B-PER;
,исполнительный,I-PER;
,директор,I-PER;
,ПАО,B-ORG;
,'НК,I-ORG;
,'Роснефть',I-ORG;
425,Игорь,B-PER;
,Сечин,I-PER;
,провел,O;
,рабочую,O;
,встречу,O;
,с,O;
,исполняющим,O;
,обязанности,O;
,главы,B-PER;
,Республики,B-GPE;
,Коми,I-GPE;
,Владимиром,B-PER;
,Уйба,I-PER;
,Комментируя,O;
,заключенные,O;
,на,O;
,саммите,B-EVENT;
,соглашения,O;
,главный,B-PER;
,исполнительный,I-PER;
,директор,I-PER;
,'Роснефти',B-ORG;
,Игорь,B-PER;
,Сечин,I-PER;
,заявил,O;
,Подписанные,O;
,сегодня,B-DATE;
,соглашения,O;
,полностью,O;
,отражают,O;
,стратегию,O;
,компании,B-ORG;
,одним,O;
,из,O;
,приоритетов,O;
,которой,O;
,является,O;
,укрепление,O;
,отношений,O;
,со,O;
,странами,B-GPE;
,АТР,I-GPE;
,и,O;
,в,O;
,частности,O;
,с,O;
,Китаем,B-GPE;
426,Оператор,B-PER;
,морского,B-FAC;
,и,I-FAC;
,речного,I-FAC;
,флота,I-FAC;
,НК,B-ORG;
,'Роснефть',I-ORG;
,'Роснефтефлот',I-ORG;
,заключил,O;
,договор,B-LAW;
,с,O;
,'Совкомфлотом',B-ORG;
,сроком,B-DATE;
,на,I-DATE;
,один,I-DATE;
,год,I-DATE;
,Со,O;
,стороны,O;
,холдинга,O;
,документ,O;
,подписал,O;
,генеральный,B-PER;
,директор,I-PER;
,ОАО,B-ORG;
,'Холдинг,I-ORG;
,МРСК',I-ORG;
,Николай,B-PER;
,Швец,I-PER;
,со,O;
,стороны,O;
,церкви,O;
,председатель,B-PER;
,финансово,I-PER;
,хозяйственного,I-PER;
,управления,I-PER;
,РПЦ,B-ORG;
,епископ,B-PER;
,Подольский,I-PER;
,Тихон,B-PER;
427,'МРСК,B-ORG;
,Сибири',I-ORG;
,и,O;
,Кемеровская,B-GPE;
,область,I-GPE;
,подписали,O;
,соглашение,B-LAW;
,о,O;
,сотрудничестве..,O;
,Согласно,O;
,подписанному,O;
,соглашению,B-LAW;
,'МРСК,B-ORG;
,Сибири',I-ORG;
,обязуется,O;
,осуществлять,O;
,надежную,O;
,и,O;
,бесперебойную,O;
,передачу,O;
,электрической,B-PRODUCT;
,энергии,I-PRODUCT;
,в,O;
,соответствии,O;
,с,O;
,техническими,O;
,возможностями,O;
,и,O;
,темпами,O;
,развития,O;
,электросетевого,O;
,хозяйства,O;
,'Кузбассэнерго',B-ORG;
,а,O;
,также,O;
,создать,O;
,в,O;
,2007,B-DATE;
,году,I-DATE;
,холдинг,O;
,по,O;
,ремонту,O;
,электрических,O;
,сетей,O;
,и,O;
,подстанций,O;
,Сибири,B-GPE;
,с,O;
,местом,O;
,регистрации,O;
,в,O;
,Кемеровской,B-GPE;
,области,I-GPE;
428,'Роснефть',B-ORG;
,займется,O;
,изучением,O;
,белых,O;
,медведей,O;
,и,O;
,атлантических,O;
,моржей,O;
,ПАО,B-ORG;
,'НК,I-ORG;
,'Роснефть',I-ORG;
,и,O;
,Министерство,B-ORG;
,природных,I-ORG;
,ресурсов,I-ORG;
,и,I-ORG;
,экологии,I-ORG;
,РФ,I-ORG;
,подписали,O;
,соглашение,B-LAW;
,о,O;
,взаимодействии,O;
,в,O;
,рамках,O;
,национального,O;
,проекта,O;
,'Экология',O;
,Также,O;
,у,O;
,партнёра,O;
,будет,O;
,возможность,O;
,оценить,O;
,в,O;
,реальных,O;
,условиях,O;
,нашу,O;
,новейшую,O;
,разработку,O;
,которую,O;
,мы,O;
,только,O;
,выводим,O;
,на,O;
,рынок,O;
,магистральный,B-PRODUCT;
,тягач,I-PRODUCT;
,КАМАЗ,I-PRODUCT;
,54901,I-PRODUCT;
,флагман,O;
